orf_id,Essential,upstream_size,downstream_size,paralagous_count,phyletic_retention,promoter_count(Harbison_et_al),DIP_degree,PI,CAI,Codon_bias,ASP,GLN,GLU,MET,Gravy_score,aromaticity_score,cytoplasm,endosome,ER to Golgi,mitochondrion,nucleolus,nucleus,spindle pole,vacuolar membrane,vacuole
YBR066C,N,1402,358,1,0,0,2,10.61,124,-6,10,7,8,5,-0.867273,0.068182,1,0,0,0,0,1,0,0,0
YBR067C,N,1125,1402,0,1,0,3,4.02,0.45,577,8,5,10,2,0.260952,0.052381,0,0,0,0,0,0,0,0,0
YBR068C,N,883,1125,16,1,0,5,8.11,157,138,23,16,25,17,0.239409,0.136289,0,0,0,0,0,0,0,0,1
YBR069C,N,787,883,16,2,0,21,7.67,151,132,22,19,29,12,0.245234,0.121163,0,0,0,0,0,0,0,0,0
YBR070C,Y,476,787,0,4,0,1,10.49,101,41,6,7,10,5,0.310126,0.118143,0,0,0,0,0,0,0,0,0
YBR071W,N,476,983,0,0,39,0,8.43,139,137,16,7,12,7,-0.866825,0.052133,1,0,0,0,0,0,0,0,0
YBR072W,N,983,183,0,2,75,6,5.22,338,398,21,5,12,1,-0.687851,0.093458,0,0,0,0,0,0,0,0,0
YBR073W,N,192,297,7,1,7,1,9.85,135,47,55,35,48,23,-0.42381,0.072511,0,0,0,0,0,1,0,0,0
YBR074W,N,297,1157,0,3,17,2,6.52,125,24,52,36,51,17,-0.169365,0.115779,0,0,0,0,0,0,0,0,0
YBR076W,N,1157,410,0,0,55,1,8.96,145,1,16,13,21,6,-0.632448,0.132743,0,0,0,0,0,0,0,0,0
YBR077C,N,830,410,0,1,0,4,4.77,142,102,10,3,12,7,-0.241358,0.08642,0,0,0,0,0,0,0,1,0
YBR078W,N,830,522,3,2,84,1,4.76,553,682,19,16,11,5,0.18141,0.061966,0,0,0,0,0,0,0,0,0
YBR079C,Y,336,522,0,4,0,6,6.24,355,0.4,55,42,113,19,-0.669813,0.06639,1,0,0,0,0,0,0,0,0
YBR080C,Y,362,336,9,5,0,2,8.08,193,173,48,24,42,19,-0.241953,0.073879,0,0,0,0,0,0,0,0,0
YBR081C,N,1376,362,0,3,0,17,4.57,154,14,125,57,139,28,-0.905405,0.066817,0,0,0,0,0,1,0,0,0
YBR082C,N,1999,1376,5,4,0,1,6.5,313,337,12,2,5,2,-0.314865,0.101351,1,0,0,0,0,1,0,0,0
YBR083W,N,1999,424,0,2,152,4,7.71,121,49,20,24,40,5,-0.804938,0.08642,1,0,0,0,0,1,0,0,0
YBR084C-A,N,721,204,1,5,0,0,11.93,686,0.71,7,7,12,1,-0.950794,0.037037,1,0,0,0,0,0,0,0,0
YBR086C,N,723,1036,0,3,0,3,9.73,176,106,38,33,43,10,-0.211311,0.104651,0,0,0,0,0,0,0,0,0
YBR087W,Y,723,160,1,4,48,4,8.16,152,63,19,9,22,10,-0.057062,0.050847,0,0,0,0,0,1,0,0,0
YBR088C,Y,423,160,0,5,0,8,4.26,256,248,27,9,19,6,0.000387,0.081395,0,0,0,0,0,1,0,0,0
YBR090C,N,96,566,0,0,0,1,11.81,0.08,8,1,9,4,2,-0.346721,0.139344,1,0,0,0,0,1,0,0,0
YBR092C,N,446,213,4,1,0,0,4.27,354,396,42,16,25,10,-0.373233,0.139186,0,0,0,0,0,0,0,0,1
YBR093C,N,1084,446,4,1,0,1,4.48,0.46,499,41,16,22,7,-0.406852,0.139186,0,0,0,0,0,0,0,0,1
YBR094W,N,1084,108,0,3,88,3,4.66,176,102,62,20,56,14,-0.425896,0.10757,1,0,0,0,0,0,0,0,0
YBR095C,N,322,108,0,1,0,0,4.65,146,99,27,15,45,7,-0.626279,0.048837,0,0,0,0,0,1,0,0,0
YBR096W,N,322,237,0,1,21,1,8.48,209,198,7,4,16,5,-0.133913,0.173913,0,0,0,0,0,0,0,0,0
YBR098W,N,199,230,0,1,9,5,7.53,108,-0.06,50,34,50,12,-0.734298,0.073806,0,0,0,0,0,0,0,0,0
YBR101C,N,368,230,0,4,0,11,4.76,158,109,23,9,22,8,-0.242414,0.058621,1,0,0,0,0,0,0,0,0
YBR102C,Y,385,368,0,2,0,12,8,132,19,53,37,46,20,-0.626826,0.057105,0,0,0,0,0,0,0,0,0
YBR103W,N,385,350,0,3,27,19,4.66,108,-4,38,19,37,7,-0.289906,0.078505,0,0,0,0,0,1,0,0,0
YBR105C,N,688,224,1,1,0,2,6.74,125,48,20,24,20,5,-0.656077,0.11326,1,0,0,0,0,1,0,0,0
YBR106W,N,688,568,0,3,64,56,10,529,0.67,8,6,11,16,-0.166489,0.074468,0,0,0,0,0,0,0,0,0
YBR107C,N,291,568,0,0,0,9,4.97,0.12,94,11,10,20,9,-0.165714,0.097959,0,0,0,0,0,1,1,0,0
YBR108W,N,291,549,0,1,15,2,10.07,112,62,37,105,51,15,-1.15829,0.052798,0,0,0,0,0,0,0,0,0
YBR109C,Y,509,549,1,4,0,65,4.01,0.22,164,12,6,18,5,-0.294558,0.054422,0,0,0,0,0,0,0,0,0
YBR110W,Y,509,956,0,4,41,32,9.31,141,34,25,15,20,12,0.03519,0.120267,0,0,0,0,0,0,0,0,0
YBR111C,N,265,956,0,3,0,0,6.31,247,247,16,10,19,6,-0.429004,0.064935,1,0,0,0,0,1,0,0,0
YBR112C,N,1477,432,0,4,0,9,4.76,162,186,34,166,68,15,-0.838302,0.054865,0,0,0,0,0,1,0,0,0
YBR114W,N,1477,127,1,3,117,9,8.27,163,103,55,36,53,18,-0.599367,0.082278,1,0,0,0,0,1,0,0,0
YBR115C,N,465,127,0,4,0,2,5.8,212,195,97,42,75,21,-0.256753,0.093391,1,0,0,0,0,0,0,0,0
YBR117C,N,1233,465,1,3,0,3,6.07,168,211,41,27,41,12,-0.351101,0.099853,1,0,0,0,0,1,0,0,0
YBR118W,N,1233,290,2,4,93,6,9.72,876,881,24,12,31,8,-0.299782,0.067686,1,0,0,0,0,0,0,0,0
YBR119W,N,290,111,0,1,12,18,10.96,113,26,10,18,20,8,-0.672483,0.050336,0,0,0,0,0,1,0,0,0
YBR123C,Y,507,238,0,4,0,8,5.11,135,1,55,19,50,16,-0.546071,0.087827,0,0,0,0,0,1,0,0,0
YBR125C,N,524,507,2,1,0,2,7.37,129,83,22,14,20,6,-0.392621,0.099237,1,0,0,0,0,0,0,0,0
YBR126C,N,876,524,0,4,0,25,6.02,187,228,24,18,35,8,-0.223636,0.111111,1,0,0,0,0,0,0,0,0
YBR127C,N,258,876,2,5,0,8,4.79,0.39,474,36,16,44,12,-0.378336,0.077369,0,0,0,0,0,0,0,1,0
YBR128C,N,237,258,0,1,0,4,9.96,104,-0.05,20,15,14,15,-0.282267,0.084302,0,0,0,0,0,0,0,0,0
YBR129C,N,252,237,0,1,0,1,8.22,141,-6,25,11,20,7,-0.710671,0.094512,1,0,0,0,0,0,0,0,0
YBR130C,N,293,252,0,1,0,7,9.46,149,52,22,21,29,9,-908,0.032941,1,0,0,0,0,0,0,0,0
YBR131W,N,293,374,0,1,23,3,4.99,129,23,45,28,44,9,-0.457386,0.112216,0,1,0,0,0,0,0,0,0
YBR132C,N,361,374,16,1,0,1,7.16,142,81,25,14,28,11,0.231544,0.14094,0,0,0,0,0,0,0,0,0
YBR133C,N,566,361,0,4,0,10,6.32,127,69,47,36,54,14,-0.368198,0.095526,1,0,0,0,0,0,0,0,0
YBR135W,Y,566,361,0,3,12,21,6.42,144,154,7,24,11,4,-988,0.1,1,0,0,0,0,1,0,0,0
YBR136W,Y,361,269,3,5,22,12,8.37,136,34,140,96,132,45,-0.222171,0.105152,0,0,0,0,0,0,0,0,0
YBR137W,N,269,178,0,1,22,6,5.21,157,67,13,4,16,4,-0.381006,0.111732,1,0,0,0,0,0,0,0,0
YBR138C,N,327,178,0,1,0,3,7.92,0.13,-14,29,22,42,8,-0.869657,0.064885,1,0,0,0,0,0,0,0,0
YBR139W,N,327,159,1,2,28,2,5.02,0.15,66,34,16,27,12,-0.328346,0.13189,0,0,0,0,0,0,0,0,1
YBR140C,Y,396,159,3,3,0,3,6.54,0.14,49,172,83,172,69,-0.122736,0.098318,1,0,0,0,0,0,0,0,0
YBR141C,N,278,396,0,2,0,2,10.5,112,51,15,17,16,8,-0.467952,0.068249,0,0,0,0,1,0,0,0,0
YBR142W,Y,278,230,12,3,15,20,8.74,182,111,60,32,51,11,-0.582924,0.051746,0,0,0,0,1,1,0,0,0
YBR143C,Y,1579,230,0,5,0,15,4.77,334,331,32,15,39,6,-0.340046,0.09611,1,0,0,0,0,0,0,0,0
YBR145W,N,1579,442,6,0,87,3,6.34,253,304,15,10,22,5,0.044159,0.08547,1,0,0,0,0,1,0,0,0
YBR147W,N,478,410,1,0,39,0,5.22,113,34,10,11,16,8,0.476689,0.121622,0,0,0,0,0,0,0,0,0
YBR148W,N,410,281,0,0,34,0,7.12,173,75,43,26,56,11,-0.996552,0.065681,0,0,0,0,0,0,0,0,0
YBR149W,N,281,187,5,0,13,3,5.87,204,234,19,7,29,5,-0.289535,0.087209,1,0,0,0,0,1,0,0,0
YBR150C,N,534,187,1,0,0,0,5.15,0.14,-25,99,27,78,25,-0.598994,0.100548,1,0,0,0,0,1,0,0,0
YBR151W,N,534,397,0,1,31,0,7.16,148,0.05,21,11,22,3,-0.412342,0.075949,1,0,0,0,0,1,0,0,0
YBR152W,Y,397,208,0,1,22,9,5.49,153,51,27,15,34,6,-1.53849,0.051546,0,0,0,0,0,1,0,0,0
YBR153W,Y,208,167,0,2,13,0,6.78,87,-0.05,15,10,11,5,-0.17459,0.065574,0,0,0,0,0,0,0,0,0
YBR154C,Y,761,167,0,5,0,2,9.82,257,301,8,9,20,9,-0.502325,0.088372,0,0,0,0,0,0,0,0,0
YBR155W,Y,761,175,0,4,50,11,5.62,183,0.15,19,14,48,10,-0.715325,0.077922,1,0,0,0,0,0,0,0,0
YBR156C,N,788,175,0,1,0,3,10.73,126,3,38,25,44,12,-1.0106,0.047278,0,0,0,0,0,1,0,0,0
YBR157C,N,2238,788,0,1,0,1,10.22,128,37,11,9,18,3,-0.963137,0.090196,0,0,0,0,0,0,0,0,0
YBR158W,N,2238,486,0,2,176,4,9.67,129,14,25,20,35,10,-0.371949,0.071038,1,0,0,0,0,1,0,0,0
YBR159W,N,486,349,0,3,37,85,10.28,231,277,8,16,21,7,0.027666,0.083573,0,0,0,0,0,0,0,0,0
YBR160W,Y,349,660,10,5,21,212,8.5,168,151,23,10,16,5,-0.238591,0.097315,1,0,0,0,0,1,0,0,0
YBR161W,N,660,438,1,2,58,4,9.86,134,16,24,9,15,7,-0.440957,0.151596,0,0,0,0,0,0,0,0,1
YBR162C,N,660,438,1,2,0,6,4.33,381,0.45,29,18,22,8,-0.252747,0.09011,0,0,0,0,0,0,0,0,1
YBR162W-A,N,660,294,0,0,58,3,11.16,0.16,188,0,3,3,1,-0.286154,0.092308,0,0,0,0,0,0,0,0,0
YBR163W,N,294,394,0,1,28,0,7.24,134,-39,41,19,28,11,-0.48735,0.107692,0,0,0,1,0,0,0,0,0
YBR164C,N,425,394,4,3,0,0,4.64,0.18,157,12,7,14,4,-0.086339,0.081967,0,0,0,0,0,0,0,0,0
YBR165W,N,425,156,0,1,20,0,8.9,119,-2,18,9,8,8,-0.61083,0.111913,0,0,0,0,0,0,0,0,0
YBR166C,N,267,156,0,2,0,2,6.57,145,33,23,17,29,8,-0.145354,0.106195,1,0,0,0,0,0,0,0,0
YBR167C,Y,480,267,0,1,0,0,10.12,159,109,9,6,9,3,-0.537143,0.05,0,0,0,0,0,1,0,0,0
YBR168W,N,480,302,0,2,33,0,9.14,117,0,19,13,24,7,-0.104116,0.130751,0,0,0,0,0,0,0,0,0
YBR169C,N,347,302,13,2,0,4,5.38,192,134,55,17,55,10,-0.499856,0.076479,1,0,0,0,0,0,0,0,0
YBR170C,N,277,347,0,5,0,6,5.57,129,41,34,27,47,16,-0.500345,0.093103,1,0,0,0,0,1,0,0,0
YBR171W,N,277,165,0,3,10,3,7.27,172,103,6,9,25,4,-0.404854,0.106796,0,0,0,0,0,0,0,0,0
YBR172C,N,353,165,2,3,0,2,9.54,157,117,36,40,50,15,-0.752568,0.058108,1,0,0,0,0,0,0,0,0
YBR173C,N,235,353,0,3,0,1,4.87,159,138,11,13,10,6,-0.690541,0.047297,1,0,0,0,0,1,0,0,0
YBR175W,N,235,364,0,2,14,11,5.93,89,-61,21,10,10,7,0.072381,0.088889,1,0,0,0,0,1,0,0,0
YBR176W,N,364,148,0,2,21,9,8.12,144,79,15,13,15,14,-0.036859,0.083333,0,0,0,1,0,0,0,0,0
YBR177C,N,384,148,2,1,0,0,7.83,166,0.11,29,12,26,7,-0.418625,0.115299,0,0,0,0,0,0,0,0,0
YBR180W,N,626,252,5,1,71,2,9.21,121,52,20,15,20,16,0.260839,0.124126,0,0,0,0,0,0,0,0,0
YBR181C,N,731,252,1,5,0,0,11.22,846,854,12,12,17,2,-0.771186,0.059322,1,0,0,0,0,0,0,0,0
YBR182C,N,496,731,0,2,0,0,10.23,112,33,21,18,13,10,-0.627655,0.064159,0,0,0,0,0,0,0,0,0
YBR183W,N,559,297,1,0,46,27,8.35,116,69,7,6,17,6,0.317088,0.151899,0,0,0,0,0,0,0,0,0
YBR184W,N,297,188,0,0,10,2,8.7,121,-33,28,21,35,9,-0.627342,0.09369,0,0,0,0,0,0,0,0,0
YBR186W,N,593,273,0,3,55,0,5.76,102,-36,36,20,41,7,-0.213652,0.076241,0,0,0,0,0,0,0,0,0
YBR187W,N,273,208,0,4,17,2,5.21,162,156,13,6,16,17,0.544643,0.092857,0,0,0,0,0,0,0,0,1
YBR188C,N,400,208,0,0,0,5,6.06,95,-157,10,12,13,2,-0.991429,0.035714,0,0,0,0,0,1,0,0,0
YBR189W,N,400,761,1,4,27,0,10.9,0.81,844,10,5,17,2,-0.653846,0.066667,1,0,0,0,0,0,0,0,0
YBR191W,N,761,511,1,5,24,0,11.2,691,0.73,3,9,8,4,-0.61375,0.08125,1,0,0,0,0,0,0,0,0
YBR193C,Y,284,296,0,2,0,15,5.25,0.14,129,12,13,19,4,-0.576233,0.071749,0,0,0,0,0,0,0,0,0
YBR194W,N,284,204,0,0,11,1,11,127,103,5,6,10,1,-1.33171,0.04878,0,0,0,0,0,1,0,0,0
YBR195C,N,353,204,1,1,0,8,5.42,131,15,32,14,22,9,-0.501659,0.082938,1,0,0,0,0,1,0,0,0
YBR196C,Y,123,353,0,5,0,0,6.43,681,729,25,20,35,10,-0.225632,0.106498,1,0,0,0,0,0,0,0,0
YBR197C,N,270,572,0,0,0,2,9.82,105,18,18,12,11,6,-0.985714,0.02765,1,0,0,0,0,1,0,0,0
YBR198C,Y,385,270,1,5,0,29,7.39,129,5,56,35,41,12,-0.651003,0.081454,0,0,0,0,0,1,0,0,0
YBR199W,N,385,568,8,1,26,2,4.56,133,-15,36,15,41,11,-625,0.140086,0,0,0,0,0,0,0,0,1
YBR200W,N,568,455,0,3,37,15,9.18,156,62,37,24,30,6,-0.56588,0.090744,0,0,0,0,0,0,0,0,0
YBR201W,N,429,1559,0,1,21,3,8.35,102,17,10,3,6,9,0.4109,0.151659,0,0,0,0,0,0,0,0,0
YBR202W,Y,1559,858,5,5,96,5,5,173,149,65,41,55,25,-0.328521,0.063905,1,0,0,0,0,1,0,0,0
YBR203W,N,858,311,0,0,68,2,10.45,159,104,57,20,37,18,-0.686796,0.081169,0,0,0,0,0,0,0,0,0
YBR204C,N,240,311,0,1,0,0,6.36,125,-2,24,18,26,6,-0.2656,0.109333,0,0,0,0,0,0,0,0,0
YBR205W,N,240,309,8,0,18,12,9.15,186,162,30,8,18,9,-0.427228,0.158416,0,0,0,0,0,0,0,0,1
YBR207W,N,309,159,1,1,18,9,6.03,145,142,21,14,25,9,0.095269,0.111828,0,0,0,0,0,0,0,1,0
YBR208C,N,3339,159,2,2,0,4,5.39,194,199,97,60,127,26,-0.176839,0.086649,1,0,0,0,0,0,0,0,0
YBR210W,N,3339,179,1,0,136,0,8.04,105,16,5,2,5,2,0.694366,0.169014,0,0,0,0,0,0,0,0,0
YBR211C,Y,753,179,0,1,0,6,4.57,126,-23,40,19,18,5,-0.743519,0.061728,0,0,0,0,0,0,1,0,0
YBR213W,N,463,222,0,2,31,2,6.26,106,83,26,12,17,5,-0.422263,0.094891,0,0,0,0,0,0,0,0,0
YBR214W,N,222,447,1,2,20,1,9.45,144,189,16,24,24,13,-0.281025,0.047438,1,0,0,0,0,0,0,0,0
YBR215W,N,447,258,0,2,32,1,10.05,0.15,38,35,14,44,10,-0.934029,0.032103,0,0,0,0,0,1,0,0,0
YBR216C,N,231,258,1,1,0,3,5.35,141,27,44,25,52,9,-0.212166,0.105341,1,0,0,0,0,0,0,0,0
YBR217W,N,231,314,0,3,20,57,6.77,112,25,7,16,15,6,-0.618817,0.064516,0,0,0,0,0,0,0,0,0
YBR218C,N,249,314,1,3,0,0,6.47,308,389,75,48,75,25,-0.213898,0.070339,1,0,0,0,0,0,0,0,0
YBR219C,N,1849,249,0,0,0,0,10.37,89,-37,1,4,2,4,0.351181,0.165354,0,0,0,0,0,0,0,0,0
YBR220C,N,475,745,0,3,0,0,9.85,107,32,22,15,13,13,0.324464,0.139286,0,0,0,0,0,0,0,0,0
YBR222C,N,311,77,0,3,0,1,9.98,197,243,24,13,25,14,-0.171271,0.101289,1,0,0,0,0,0,0,0,0
YBR223C,N,329,311,0,3,0,2,8.14,108,18,25,18,39,15,-0.431066,0.104779,1,0,0,0,0,1,0,0,0
YBR225W,N,329,242,0,1,0,3,8.27,141,52,58,28,49,13,-0.667667,0.084444,0,0,0,0,0,0,0,0,0
YBR228W,N,178,129,0,4,12,2,9.31,114,-13,14,15,23,9,-0.53125,0.101974,0,0,0,0,0,0,0,0,0
YBR229C,N,327,129,0,4,0,1,6.11,167,107,61,26,56,24,-0.335849,0.128931,0,0,0,0,0,0,0,0,0
YBR230C,N,2128,327,0,1,0,1,8.94,177,232,6,3,4,1,-0.224627,0.08209,0,0,0,1,0,0,0,0,0
YBR231C,N,337,2128,0,3,0,3,4.85,114,96,24,20,38,1,-1.11683,0.056106,0,0,0,0,0,1,0,0,0
YBR233W,N,337,307,0,3,20,2,7.69,132,94,22,16,23,9,-0.334625,0.046005,1,0,0,0,0,0,0,0,0
YBR234C,Y,308,176,0,3,0,16,7.03,197,184,21,10,19,3,-0.220573,0.101562,0,0,0,0,0,0,0,0,0
YBR235W,N,308,119,0,3,28,2,8.64,124,0.06,49,48,39,27,0.106429,0.096429,0,0,0,0,0,0,0,0,0
YBR236C,Y,275,119,0,5,0,3,8.06,159,78,23,19,39,9,-0.677752,0.112385,0,0,0,0,0,1,0,0,0
YBR237W,Y,275,588,6,3,26,0,8.16,131,37,52,35,83,17,-0.640872,0.061249,0,0,0,0,0,1,0,0,0
YBR238C,N,1051,588,1,1,0,3,7.52,0.24,225,36,35,32,21,-0.553078,0.099863,1,0,0,1,0,0,0,0,0
YBR239C,N,546,1051,1,1,0,2,8.41,132,101,21,17,31,15,-0.455576,0.079395,1,0,0,0,0,1,0,0,0
YBR240C,N,746,546,0,1,0,0,8.48,0.1,-2,26,24,18,12,-0.373333,0.091111,0,0,0,0,0,0,0,0,0
YBR241C,N,614,746,16,3,0,0,7.17,108,108,12,19,19,12,0.366598,0.122951,0,0,0,0,0,0,0,1,0
YBR242W,N,614,60,1,1,26,2,6.89,146,83,16,9,20,5,-0.480672,0.092437,1,0,0,0,0,1,0,0,0
YBR243C,Y,734,60,0,4,0,3,8.4,133,63,18,5,13,15,0.58817,0.129464,0,0,0,0,0,0,0,0,0
YBR244W,N,734,133,2,1,61,1,8.82,198,145,9,11,10,2,-0.441975,0.12963,1,0,0,0,0,1,0,0,0
YBR245C,N,51,133,9,2,0,20,6.61,192,125,82,46,108,20,-0.742073,0.087688,0,0,0,0,0,1,0,0,0
YBR246W,N,51,249,0,4,0,1,5.16,121,-49,34,15,15,9,-0.202067,0.087855,0,0,0,0,0,0,0,0,0
YBR247C,Y,351,249,0,4,0,33,4.66,195,146,42,19,49,7,-0.633126,0.091097,1,0,0,0,1,1,0,0,0
YBR248C,N,416,351,0,2,0,1,5.24,0.16,139,34,16,43,6,-0.339674,0.096014,1,0,0,0,0,1,0,0,0
YBR249C,N,1038,416,1,2,0,5,6.93,527,608,20,14,22,8,-0.265135,0.048649,1,0,0,0,0,1,0,0,0
YBR250W,N,1038,785,0,1,104,2,7.45,145,42,26,16,38,9,-0.340153,0.108987,0,0,0,0,0,0,0,0,0
YBR252W,Y,297,215,0,5,21,5,7.53,183,245,11,7,4,3,-0.005442,0.054422,1,0,0,0,0,1,0,0,0
YBR253W,Y,215,100,0,1,10,26,4.42,97,-39,7,8,13,5,-0.334711,0.041322,0,0,0,0,0,1,0,0,0
YBR254C,Y,192,100,0,3,0,13,7.06,0.1,-57,10,7,7,5,-0.413714,0.114286,0,0,0,0,0,0,0,0,0
YBR255W,N,192,77,0,1,16,1,10.49,111,-0.01,30,27,45,15,-0.788761,0.060519,0,0,0,0,0,0,0,0,0
YBR256C,Y,782,311,0,2,0,0,4.9,161,182,14,11,15,5,-0.094118,0.067227,0,0,0,0,0,0,0,0,0
YBR257W,Y,782,9,0,4,58,0,10,126,-33,22,14,15,5,-0.612903,0.096774,0,0,0,0,0,0,0,0,0
YBR258C,N,224,9,0,1,0,1,4.84,144,85,10,6,19,4,-1.07465,0.070423,0,0,0,0,0,1,0,0,0
YBR259W,N,224,185,0,0,6,0,9.62,131,4,39,29,41,12,-0.312064,0.126453,0,0,0,0,0,0,0,0,0
YBR260C,N,192,185,0,2,0,6,8.56,153,126,37,28,40,20,-0.465616,0.061562,1,0,0,0,0,0,0,0,0
YBR261C,N,189,192,0,4,0,0,4.96,126,107,20,9,15,8,-0.334914,0.081897,1,0,0,0,0,0,0,0,0
YBR264C,N,212,33,6,0,0,6,7.3,68,-133,9,9,13,3,-0.113066,0.070352,1,0,0,0,0,0,0,0,0
YBR265W,Y,212,296,0,4,16,3,6.26,0.15,153,15,13,23,6,-0.050312,0.1,0,0,0,0,0,0,0,0,0
YBR267W,N,296,276,1,4,11,4,5.9,167,197,24,23,46,9,-0.978626,0.07888,1,0,0,0,0,0,0,0,0
YBR270C,N,453,184,1,1,0,19,9.49,102,-33,27,18,28,8,-0.492294,0.093578,0,0,0,0,0,0,0,0,0
YBR271W,N,453,249,0,3,51,2,4.7,95,-81,29,12,38,4,-0.290215,0.078759,1,0,0,0,0,0,0,0,0
YBR272C,N,257,249,0,1,0,20,4.55,139,43,34,9,47,9,-0.133333,0.1,1,0,0,0,0,0,0,0,0
YBR273C,N,222,257,1,1,0,1,6.3,144,104,34,16,41,4,-0.865367,0.061927,0,0,0,0,0,0,0,0,0
YBR274W,N,222,178,6,4,15,17,6.21,152,64,36,22,30,10,-0.264896,0.092979,1,0,0,0,0,0,0,0,0
YBR275C,N,514,178,0,2,0,0,6.53,123,-19,107,77,145,41,-0.437161,0.066284,0,0,0,0,0,1,0,0,0
YBR276C,N,250,514,0,1,0,1,7.07,116,4,41,35,41,16,-0.22342,0.08798,0,0,0,0,0,0,0,0,0
YBR278W,N,250,357,0,0,10,9,4.35,118,11,17,8,30,2,-0.758209,0.039801,1,0,0,0,0,1,0,0,0
YBR279W,N,357,189,0,2,18,5,4.63,184,106,51,17,51,12,-1.07596,0.05618,0,0,0,0,0,1,0,0,0
YBR280C,N,272,189,0,2,0,4,6.24,124,37,34,18,36,9,-0.468289,0.100471,0,0,0,0,0,0,0,0,0
YBR281C,N,633,272,0,1,0,3,5.3,174,132,47,41,54,8,-0.223121,0.088838,1,0,0,0,0,1,0,0,0
YBR283C,N,823,262,1,1,0,19,8.18,0.27,329,15,22,18,5,0.62,0.104082,0,0,0,0,0,0,0,0,0
YBR284W,N,823,289,2,0,76,3,6.69,112,-22,42,34,48,18,-0.336387,0.129235,0,0,0,0,0,0,0,0,0
YBR285W,N,289,265,0,0,24,2,7.95,165,35,12,3,10,3,-0.897917,0.090278,0,0,0,0,0,0,0,0,0
YBR286W,N,265,257,0,1,18,3,5.04,344,397,38,17,35,8,-0.415829,0.115456,0,0,0,0,0,0,0,0,0
YBR287W,N,257,157,0,2,20,0,4.64,188,226,13,19,24,11,0.440047,0.100703,0,0,0,0,0,0,0,0,0
YBR288C,N,203,157,0,1,0,5,6.67,123,-46,30,24,27,7,-0.323603,0.095238,0,0,0,0,0,0,0,0,0
YBR289W,N,203,206,0,3,11,12,8.5,119,76,42,151,37,14,-0.907956,0.051934,0,0,0,0,0,1,0,0,0
YBR290W,N,206,116,0,2,11,36,4.52,106,-47,22,19,25,7,-0.547041,0.084112,0,0,0,0,0,0,0,0,1
YBR293W,N,2432,804,1,1,146,6,10.53,87,5,9,13,7,10,0.653586,0.111814,0,0,0,0,0,0,0,0,0
YBR294W,N,804,1033,2,2,50,0,6.77,0.13,39,43,18,43,11,0.033877,0.116414,0,0,0,0,0,0,0,0,0
YBR295W,N,1033,298,1,0,53,2,7.42,146,124,54,31,76,19,-0.029359,0.056743,0,0,0,0,0,0,0,0,0
YBR296C,N,1600,298,0,1,0,1,6.41,254,333,24,15,20,15,0.373345,0.111498,0,0,0,0,0,0,0,0,0
YBR297W,N,280,701,3,0,23,0,7.45,124,3,34,14,23,11,-0.186752,0.115385,0,0,0,0,0,0,0,0,0
YBR298C,N,559,701,5,0,0,18,5.55,164,162,26,18,36,18,0.095114,0.123778,0,0,0,0,0,0,0,0,0
YBR299W,N,94,1951,6,0,3,1,5.51,227,193,45,17,43,8,-0.669692,0.150685,0,0,0,0,0,0,0,0,0
YBR301W,N,1951,920,19,0,116,1,5.04,657,726,5,4,5,3,0.254167,0.091667,0,0,0,0,0,0,0,0,0
YCL001W,N,239,597,0,4,15,0,8.63,237,187,8,6,10,10,0.055319,0.154255,0,0,0,0,0,0,0,0,0
YCL002C,N,239,172,0,0,0,0,9.13,95,-0.08,5,8,4,7,0.670916,0.175299,0,0,0,0,0,0,0,0,0
YCL004W,Y,313,172,0,4,25,0,10.5,125,29,22,24,19,5,-0.330134,0.111324,0,0,0,0,0,0,0,0,0
YCL005W,N,654,313,0,0,4,1,8.07,95,-44,14,9,6,7,0.103125,0.105469,0,0,0,0,0,0,0,0,0
YCL008C,N,120,415,0,2,0,5,5.53,101,61,25,26,17,13,-0.311948,0.05974,0,0,0,0,0,0,0,0,0
YCL010C,N,268,212,0,2,0,2,5.23,104,38,15,8,26,5,-0.695367,0.073359,0,0,0,0,0,1,0,0,0
YCL011C,N,212,879,1,1,0,13,6.16,168,125,38,12,33,9,-0.961124,0.096019,0,0,0,0,0,1,0,0,0
YCL014W,N,517,879,0,1,30,10,6.07,141,26,117,48,128,15,-0.651345,0.077628,0,0,0,0,0,0,0,0,0
YCL016C,N,517,350,0,4,0,5,6.45,119,82,25,15,30,11,-0.341842,0.094737,0,0,0,0,0,1,0,0,0
YCL024W,N,1242,1344,20,0,87,6,9.4,114,1,68,31,71,10,-0.629605,0.058824,0,0,0,0,0,0,0,0,0
YCL025C,N,1242,845,16,0,0,36,7.43,245,326,20,21,24,15,0.30605,0.119328,0,0,0,0,0,0,0,0,0
YCL027W,N,435,63,0,1,49,30,9.7,105,-5,24,21,25,11,-0.603711,0.080078,0,0,0,0,0,0,0,0,1
YCL028W,N,228,435,0,1,13,4,6.63,185,0.28,8,77,8,14,-1.13728,0.074074,1,0,0,0,0,1,0,0,0
YCL029C,N,228,265,0,1,0,6,5.81,133,88,28,44,44,12,-1.03659,0.061364,0,0,0,0,0,0,1,0,0
YCL030C,N,265,365,0,2,0,5,5.04,269,314,45,36,67,14,-0.188235,0.065081,1,0,0,0,0,0,0,0,0
